season,player_id,display_name,touches,bucket,age,games_current,ppg_current,pts_current,games_next_eff,ppg_next_eff,pts_next_eff,vanished
2001,00-0019268,Kevin McDougal,18,<150,24,5.0,1.8,9.0,0,0.0,0.0,True
2015,00-0026144,Darren McFadden,279,250-299,28,16.0,12.23125,195.7,0,0.0,0.0,True
2020,00-0036336,Anthony McFarland,39,<150,21,11.0,2.0636363636363635,22.7,0,0.0,0.0,True
2013,00-0022178,Willis McGahee,146,<150,32,11.0,5.245454545454546,57.7,0,0.0,0.0,True
2018,00-0033295,Elijah McGuire,111,<150,24,8.0,10.7375,85.9,0,0.0,0.0,True
2024,00-0038636,Kenny McIntosh,34,<150,24,7.0,3.2,22.4,0,0.0,0.0,True
2009,00-0020805,Jason McKie,5,<150,29,8.0,0.7875,6.3,0,0.0,0.0,True
2023,00-0031376,Jerick McKinnon,46,<150,31,12.0,7.03,84.36,0,0.0,0.0,True
2017,00-0032602,J.D. McKissic,80,<150,24,12.0,8.108333333333333,97.3,0,0.0,0.0,True
2012,00-0027712,Joe McKnight,31,<150,24,12.0,2.725,32.7,0,0.0,0.0,True
2024,00-0038794,Jaleel McLaughlin,137,<150,24,16.0,6.075,97.2,8.0,3.925,31.4,False
2021,00-0033955,Jeremy McNichols,69,<150,26,13.0,5.661538461538461,73.6,0,0.0,0.0,True
2013,00-0026163,Rashard Mendenhall,235,200-249,26,15.0,9.62,144.3,0,0.0,0.0,True
2016,00-0030432,Christine Michael,170,150-199,26,15.0,9.133333333333333,137.0,0,0.0,0.0,True
2022,00-0034845,Sony Michel,45,<150,27,10.0,2.49,24.9,0,0.0,0.0,True
2024,00-0038551,Kendre Miller,44,<150,22,6.0,4.8500000000000005,29.1,7.0,4.757142857142857,33.3,False
2018,00-0029615,Lamar Miller,235,200-249,27,14.0,12.328571428571427,172.6,0,0.0,0.0,True
2024,00-0038678,Jordan Mims,32,<150,25,7.0,3.7285714285714286,26.1,0,0.0,0.0,True
2008,00-0020448,Travis Minor,18,<150,29,5.0,2.28,11.4,0,0.0,0.0,True
2006,00-0022773,Brandon Miree,9,<150,25,4.0,3.675,14.7,0,0.0,0.0,True
2001,00-0011399,Brian Mitchell,13,<150,33,4.0,6.275,25.1,0,0.0,0.0,True
2023,00-0036567,Elijah Mitchell,81,<150,25,11.0,4.318181818181818,47.5,0,0.0,0.0,True
2023,00-0038454,Keaton Mitchell,56,<150,21,7.0,9.985714285714286,69.9,0,0.0,0.0,True
2024,00-0033897,Joe Mixon,281,250-299,28,14.0,17.178571428571427,240.5,0,0.0,0.0,True
2018,00-0033373,Taquan Mizzell,17,<150,25,8.0,2.925,23.4,0,0.0,0.0,True
2009,00-0023512,Ryan Moats,114,<150,27,8.0,11.075,88.6,0,0.0,0.0,True
2024,00-0035685,David Montgomery,221,200-249,27,14.0,15.837142857142856,221.72,17.0,9.830588235294115,167.12,False
2013,00-0028876,Collin Mooney,6,<150,27,5.0,1.84,9.2,0,0.0,0.0,True
2012,00-0022217,Mewelde Moore,19,<150,30,9.0,2.1888888888888887,19.7,0,0.0,0.0,True
2007,00-0023508,Vernand Morency,59,<150,27,10.0,6.07,60.7,0,0.0,0.0,True
2013,00-0026988,Knowshon Moreno,301,300-349,26,16.0,18.5375,296.6,0,0.0,0.0,True
2020,00-0029141,Alfred Morris,58,<150,32,9.0,4.522222222222222,40.7,0,0.0,0.0,True
2011,00-0021182,Maurice Morris,109,<150,32,13.0,7.3076923076923075,95.0,0,0.0,0.0,True
2010,00-0019484,Sammy Morris,27,<150,33,14.0,1.45,20.3,0,0.0,0.0,True
2003,00-0019590,Chad Morton,63,<150,26,13.0,5.253846153846154,68.3,0,0.0,0.0,True
2024,00-0036251,Zack Moss,97,<150,27,8.0,10.2375,81.9,0,0.0,0.0,True
2020,00-0031687,Raheem Mostert,120,<150,28,8.0,12.4625,99.7,0,0.0,0.0,True
2005,00-0020700,James Mungro,10,<150,27,6.0,1.2166666666666666,7.3,0,0.0,0.0,True
2018,00-0031959,Marcus Murphy,63,<150,27,9.0,4.288888888888889,38.6,0,0.0,0.0,True
2012,00-0028416,Richard Murphy,23,<150,26,4.0,2.3,9.2,0,0.0,0.0,True
2017,00-0028009,DeMarco Murray,223,200-249,29,15.0,11.433333333333334,171.5,0,0.0,0.0,True
2023,00-0030513,Latavius Murray,96,<150,33,15.0,5.526666666666667,82.9,0,0.0,0.0,True
2020,00-0034597,Ryan Nall,11,<150,25,6.0,3.45,20.7,0,0.0,0.0,True
2010,00-0027201,Dimitri Nance,39,<150,22,8.0,1.9375,15.5,0,0.0,0.0,True
2023,00-0034972,Alexander Mattison,210,200-249,25,16.0,8.325,133.2,14.0,9.828571428571427,137.6,False
2008,00-0020527,Deuce McAllister,125,<150,30,13.0,8.353846153846153,108.6,0,0.0,0.0,True
2024,00-0033280,Christian McCaffrey,65,<150,28,4.0,11.95,47.8,17.0,24.38823529411765,414.6,False
2019,00-0027029,LeSean McCoy,129,<150,31,13.0,8.946153846153846,116.3,8.0,3.525,28.2,False
2001,00-0010747,Fred McCrary,15,<150,29,12.0,1.7,20.4,13.0,3.6692307692307695,47.7,False
2014,00-0026144,Darren McFadden,191,150-199,27,16.0,7.5375,120.6,16.0,12.23125,195.7,False
2012,00-0022178,Willis McGahee,193,150-199,31,10.0,13.919999999999998,139.2,11.0,5.245454545454546,57.7,False
2017,00-0033295,Elijah McGuire,105,<150,23,15.0,5.226666666666668,78.4,8.0,10.7375,85.9,False
2004,00-0020805,Jason McKie,14,<150,24,6.0,5.3500000000000005,32.1,0,0.0,0.0,True
2017,00-0031376,Jerick McKinnon,201,200-249,25,16.0,11.14375,178.3,0,0.0,0.0,True
2022,00-0032602,J.D. McKissic,49,<150,29,8.0,6.975,55.8,0,0.0,0.0,True
2011,00-0027712,Joe McKnight,56,<150,23,10.0,4.63,46.3,12.0,2.725,32.7,False
2023,00-0038794,Jaleel McLaughlin,107,<150,23,17.0,6.235294117647059,106.0,16.0,6.075,97.2,False
2024,00-0033955,Jeremy McNichols,64,<150,29,14.0,4.571428571428571,64.0,16.0,4.55625,72.9,False
2012,00-0026163,Rashard Mendenhall,60,<150,25,6.0,6.233333333333333,37.4,15.0,9.62,144.3,False
2015,00-0030432,Christine Michael,57,<150,25,8.0,3.6125,28.9,15.0,9.133333333333333,137.0,False
2021,00-0034845,Sony Michel,229,200-249,26,17.0,8.605882352941178,146.3,10.0,2.49,24.9,False
2023,00-0038551,Kendre Miller,51,<150,21,7.0,6.185714285714285,43.3,6.0,4.8500000000000005,29.1,False
2017,00-0029615,Lamar Miller,274,250-299,26,16.0,12.09375,193.5,14.0,12.328571428571427,172.6,False
2004,00-0020448,Travis Minor,123,<150,25,11.0,7.090909090909091,78.0,0,0.0,0.0,True
2003,00-0011399,Brian Mitchell,8,<150,35,4.0,3.95,15.8,0,0.0,0.0,True
2022,00-0036567,Elijah Mitchell,48,<150,24,5.0,8.72,43.6,11.0,4.318181818181818,47.5,False
2023,00-0033897,Joe Mixon,309,300-349,27,17.0,15.705882352941176,267.0,14.0,17.178571428571427,240.5,False
2006,00-0023512,Ryan Moats,22,<150,24,5.0,1.38,6.9,0,0.0,0.0,True
2023,00-0035685,David Montgomery,235,200-249,26,14.0,14.814285714285717,207.4,14.0,15.837142857142856,221.72,False
2011,00-0022217,Mewelde Moore,33,<150,29,12.0,3.2583333333333333,39.1,9.0,2.1888888888888887,19.7,False
2006,00-0023508,Vernand Morency,113,<150,26,13.0,6.292307692307692,81.8,10.0,6.07,60.7,False
2012,00-0026988,Knowshon Moreno,159,150-199,25,8.0,14.025,112.2,16.0,18.5375,296.6,False
2018,00-0029141,Alfred Morris,119,<150,30,11.0,6.1909090909090905,68.1,0,0.0,0.0,True
2010,00-0021182,Maurice Morris,115,<150,31,10.0,10.56,105.6,13.0,7.3076923076923075,95.0,False
2009,00-0019484,Sammy Morris,92,<150,32,12.0,6.575,78.9,14.0,1.45,20.3,False
2002,00-0019590,Chad Morton,7,<150,25,4.0,4.425,17.7,13.0,5.253846153846154,68.3,False
2023,00-0036251,Zack Moss,210,200-249,26,14.0,12.114285714285714,169.6,8.0,10.2375,81.9,False
2024,00-0031687,Raheem Mostert,104,<150,32,12.0,5.908333333333334,70.9,12.0,2.45,29.4,False
2004,00-0020700,James Mungro,12,<150,26,8.0,3.8125,30.5,6.0,1.2166666666666666,7.3,False
2016,00-0028009,DeMarco Murray,346,300-349,28,16.0,18.3625,293.8,15.0,11.433333333333334,171.5,False
2022,00-0030513,Latavius Murray,198,150-199,32,13.0,11.876923076923076,154.4,15.0,5.526666666666667,82.9,False
2022,00-0034972,Alexander Mattison,89,<150,24,17.0,5.2,88.4,16.0,8.325,133.2,False
2005,00-0020527,Deuce McAllister,110,<150,27,5.0,16.04,80.2,15.0,14.66,219.9,False
2023,00-0033280,Christian McCaffrey,339,300-349,27,16.0,24.45625,391.3,4.0,11.95,47.8,False
2018,00-0027029,LeSean McCoy,195,150-199,30,14.0,9.085714285714284,127.2,13.0,8.946153846153846,116.3,False
2013,00-0026144,Darren McFadden,131,<150,26,10.0,9.834,98.34,16.0,7.5375,120.6,False
2011,00-0022178,Willis McGahee,261,250-299,30,15.0,10.88,163.2,10.0,13.919999999999998,139.2,False
2008,00-0020805,Jason McKie,22,<150,28,9.0,4.0,36.0,8.0,0.7875,6.3,False
2022,00-0031376,Jerick McKinnon,128,<150,30,17.0,11.547058823529412,196.3,12.0,7.03,84.36,False
2021,00-0032602,J.D. McKissic,91,<150,28,11.0,11.627272727272729,127.9,8.0,6.975,55.8,False
2010,00-0027712,Joe McKnight,42,<150,22,4.0,5.975,23.9,10.0,4.63,46.3,False
2020,00-0033955,Jeremy McNichols,59,<150,25,15.0,2.9266666666666667,43.9,13.0,5.661538461538461,73.6,False
2011,00-0026163,Rashard Mendenhall,246,200-249,24,15.0,11.88,178.2,6.0,6.233333333333333,37.4,False
2014,00-0030432,Christine Michael,35,<150,24,10.0,1.97,19.7,8.0,3.6125,28.9,False
2020,00-0034845,Sony Michel,86,<150,25,8.0,9.4125,75.3,17.0,8.605882352941178,146.3,False
2016,00-0029615,Lamar Miller,299,250-299,25,14.0,13.728571428571428,192.2,16.0,12.09375,193.5,False
2007,00-0020448,Travis Minor,29,<150,28,6.0,4.566666666666666,27.4,5.0,2.28,11.4,False
2021,00-0036567,Elijah Mitchell,226,200-249,23,11.0,15.0,165.0,5.0,8.72,43.6,False
2022,00-0033897,Joe Mixon,270,250-299,26,14.0,17.107142857142858,239.5,17.0,15.705882352941176,267.0,False
2008,00-0023512,Ryan Moats,29,<150,26,5.0,3.96,19.8,8.0,11.075,88.6,False
2022,00-0035685,David Montgomery,235,200-249,25,16.0,11.10625,177.7,14.0,14.814285714285717,207.4,False
2010,00-0022217,Mewelde Moore,59,<150,28,14.0,4.342857142857143,60.8,12.0,3.2583333333333333,39.1,False
2005,00-0023508,Vernand Morency,56,<150,25,6.0,8.183333333333334,49.1,13.0,6.292307692307692,81.8,False
2011,00-0026988,Knowshon Moreno,48,<150,24,7.0,6.142857142857143,43.0,8.0,14.025,112.2,False
2017,00-0029141,Alfred Morris,122,<150,29,13.0,5.553846153846154,72.2,11.0,6.1909090909090905,68.1,False
2009,00-0021182,Maurice Morris,119,<150,30,14.0,7.1000000000000005,99.4,10.0,10.56,105.6,False
2008,00-0019484,Sammy Morris,173,150-199,31,13.0,11.215384615384616,145.8,12.0,6.575,78.9,False
2022,00-0036251,Zack Moss,104,<150,25,13.0,4.961538461538462,64.5,14.0,12.114285714285714,169.6,False
2023,00-0031687,Raheem Mostert,234,200-249,31,15.0,17.846666666666668,267.7,12.0,5.908333333333334,70.9,False
2003,00-0020700,James Mungro,25,<150,25,4.0,5.15,20.6,8.0,3.8125,30.5,False
2015,00-0028009,DeMarco Murray,237,200-249,27,15.0,12.293333333333331,184.4,16.0,18.3625,293.8,False
2021,00-0030513,Latavius Murray,129,<150,31,14.0,7.399999999999999,103.6,13.0,11.876923076923076,154.4,False
2021,00-0034972,Alexander Mattison,166,150-199,23,16.0,7.86875,125.9,17.0,5.2,88.4,False
2004,00-0020527,Deuce McAllister,303,300-349,26,14.0,15.014285714285714,210.2,5.0,16.04,80.2,False
2022,00-0033280,Christian McCaffrey,329,300-349,26,17.0,20.938823529411764,355.96,16.0,24.45625,391.3,False
2017,00-0027029,LeSean McCoy,346,300-349,29,16.0,16.475,263.6,14.0,9.085714285714284,127.2,False
2012,00-0026144,Darren McFadden,258,250-299,25,12.0,12.708333333333334,152.5,10.0,9.834,98.34,False
2010,00-0022178,Willis McGahee,114,<150,29,15.0,5.966666666666667,89.5,15.0,10.88,163.2,False
2007,00-0020805,Jason McKie,15,<150,27,10.0,1.8,18.0,9.0,4.0,36.0,False
2021,00-0031376,Jerick McKinnon,25,<150,29,7.0,5.0,35.0,17.0,11.547058823529412,196.3,False
2020,00-0032602,J.D. McKissic,165,150-199,27,16.0,11.9625,191.4,11.0,11.627272727272729,127.9,False
2010,00-0026163,Rashard Mendenhall,347,300-349,23,16.0,15.0625,241.0,15.0,11.88,178.2,False
2019,00-0034845,Sony Michel,259,250-299,24,16.0,9.5375,152.6,8.0,9.4125,75.3,False
2015,00-0029615,Lamar Miller,241,200-249,24,16.0,14.49375,231.9,14.0,13.728571428571428,192.2,False
2006,00-0020448,Travis Minor,22,<150,27,4.0,2.65,10.6,6.0,4.566666666666666,27.4,False
2021,00-0033897,Joe Mixon,334,300-349,25,16.0,17.99375,287.9,14.0,17.107142857142858,239.5,False
2005,00-0023512,Ryan Moats,59,<150,23,6.0,8.083333333333334,48.5,5.0,1.38,6.9,False
2021,00-0035685,David Montgomery,267,250-299,24,13.0,15.0,195.0,16.0,11.10625,177.7,False
2009,00-0022217,Mewelde Moore,56,<150,27,15.0,4.289333333333333,64.34,14.0,4.342857142857143,60.8,False
2010,00-0026988,Knowshon Moreno,219,200-249,23,13.0,15.084615384615384,196.1,7.0,6.142857142857143,43.0,False
2016,00-0029141,Alfred Morris,72,<150,28,13.0,3.107692307692308,40.4,13.0,5.553846153846154,72.2,False
2008,00-0021182,Maurice Morris,151,150-199,29,13.0,7.6923076923076925,100.0,14.0,7.1000000000000005,99.4,False
2007,00-0019484,Sammy Morris,91,<150,30,6.0,10.983333333333334,65.9,13.0,11.215384615384616,145.8,False
2021,00-0036251,Zack Moss,119,<150,24,13.0,8.092307692307692,105.2,13.0,4.961538461538462,64.5,False
2022,00-0031687,Raheem Mostert,212,200-249,30,16.0,10.51875,168.3,15.0,17.846666666666668,267.7,False
2002,00-0020700,James Mungro,110,<150,24,9.0,10.966666666666669,98.7,4.0,5.15,20.6,False
2014,00-0028009,DeMarco Murray,449,350+,26,16.0,21.94375,351.1,15.0,12.293333333333331,184.4,False
2020,00-0030513,Latavius Murray,169,150-199,30,15.0,9.08,136.2,14.0,7.399999999999999,103.6,False
2020,00-0034972,Alexander Mattison,109,<150,22,13.0,6.684615384615385,86.9,16.0,7.86875,125.9,False
2003,00-0020527,Deuce McAllister,420,350+,25,16.0,20.2625,324.2,14.0,15.014285714285714,210.2,False
2021,00-0033280,Christian McCaffrey,136,<150,25,7.0,18.214285714285715,127.5,17.0,20.938823529411764,355.96,False
2016,00-0027029,LeSean McCoy,284,250-299,28,15.0,19.87333333333333,298.1,16.0,16.475,263.6,False
2011,00-0026144,Darren McFadden,132,<150,24,7.0,17.685714285714287,123.8,12.0,12.708333333333334,152.5,False
2009,00-0022178,Willis McGahee,124,<150,28,15.0,10.66,159.9,15.0,5.966666666666667,89.5,False
2006,00-0020805,Jason McKie,33,<150,26,13.0,3.3076923076923075,43.0,10.0,1.8,18.0,False
2020,00-0031376,Jerick McKinnon,114,<150,28,14.0,9.014285714285714,126.2,7.0,5.0,35.0,False
2019,00-0032602,J.D. McKissic,72,<150,26,15.0,5.586666666666667,83.8,16.0,11.9625,191.4,False
2009,00-0026163,Rashard Mendenhall,267,250-299,22,15.0,13.593333333333334,203.9,16.0,15.0625,241.0,False
2018,00-0034845,Sony Michel,216,200-249,23,13.0,10.7,139.1,16.0,9.5375,152.6,False
2014,00-0029615,Lamar Miller,254,250-299,23,16.0,14.00625,224.1,16.0,14.49375,231.9,False
2003,00-0020448,Travis Minor,45,<150,24,12.0,2.5500000000000003,30.6,11.0,7.090909090909091,78.0,False
2020,00-0033897,Joe Mixon,140,<150,24,6.0,16.599999999999998,99.6,16.0,17.99375,287.9,False
2020,00-0035685,David Montgomery,301,300-349,23,15.0,17.666666666666668,265.0,13.0,15.0,195.0,False
2008,00-0022217,Mewelde Moore,180,150-199,26,14.0,11.914285714285716,166.8,15.0,4.289333333333333,64.34,False
2009,00-0026988,Knowshon Moreno,275,250-299,22,16.0,11.875,190.0,13.0,15.084615384615384,196.1,False
2015,00-0029141,Alfred Morris,212,200-249,27,16.0,6.0375,96.6,13.0,3.107692307692308,40.4,False
2007,00-0021182,Maurice Morris,163,150-199,28,13.0,10.392307692307693,135.1,13.0,7.6923076923076925,100.0,False
2006,00-0019484,Sammy Morris,113,<150,29,12.0,6.6000000000000005,79.2,6.0,10.983333333333334,65.9,False
2020,00-0036251,Zack Moss,126,<150,23,13.0,7.815384615384615,101.6,13.0,8.092307692307692,105.2,False
2019,00-0031687,Raheem Mostert,151,150-199,27,15.0,11.146666666666668,167.2,8.0,12.4625,99.7,False
2013,00-0028009,DeMarco Murray,270,250-299,25,14.0,18.435714285714287,258.1,16.0,21.94375,351.1,False
2019,00-0030513,Latavius Murray,180,150-199,29,16.0,9.825,157.2,15.0,9.08,136.2,False
2019,00-0034972,Alexander Mattison,110,<150,21,13.0,5.261538461538462,68.4,13.0,6.684615384615385,86.9,False
2002,00-0020527,Deuce McAllister,372,350+,24,15.0,20.73333333333333,311.0,16.0,20.2625,324.2,False
2018,00-0033280,Christian McCaffrey,326,300-349,22,16.0,24.09375,385.5,16.0,29.4625,471.4,False
2015,00-0027029,LeSean McCoy,235,200-249,27,12.0,14.908333333333331,178.9,15.0,19.87333333333333,298.1,False
2010,00-0026144,Darren McFadden,270,250-299,23,13.0,20.569230769230767,267.4,7.0,17.685714285714287,123.8,False
2008,00-0022178,Willis McGahee,194,150-199,27,13.0,11.107692307692307,144.4,15.0,10.66,159.9,False
2016,00-0031376,Jerick McKinnon,202,200-249,24,15.0,9.906666666666666,148.6,16.0,11.14375,178.3,False
2013,00-0029615,Lamar Miller,203,200-249,22,16.0,7.74375,123.9,16.0,14.00625,224.1,False
2002,00-0020448,Travis Minor,44,<150,23,10.0,3.0,30.0,12.0,2.5500000000000003,30.6,False
2019,00-0033897,Joe Mixon,313,300-349,23,16.0,14.0875,225.4,6.0,16.599999999999998,99.6,False
2019,00-0035685,David Montgomery,267,250-299,22,16.0,10.65,170.4,15.0,17.666666666666668,265.0,False
2007,00-0022217,Mewelde Moore,26,<150,25,6.0,3.65,21.9,14.0,11.914285714285716,166.8,False
2014,00-0029141,Alfred Morris,282,250-299,26,16.0,11.74375,187.9,16.0,6.0375,96.6,False
2006,00-0021182,Maurice Morris,172,150-199,27,16.0,4.625,74.0,13.0,10.392307692307693,135.1,False
2005,00-0019484,Sammy Morris,24,<150,28,8.0,3.15,25.2,12.0,6.6000000000000005,79.2,False
2018,00-0031687,Raheem Mostert,40,<150,26,6.0,6.433333333333334,38.6,15.0,11.146666666666668,167.2,False
2012,00-0028009,DeMarco Murray,196,150-199,24,10.0,14.64,146.4,14.0,18.435714285714287,258.1,False
2018,00-0030513,Latavius Murray,162,150-199,28,16.0,8.24375,131.9,16.0,9.825,157.2,False
2001,00-0020527,Deuce McAllister,31,<150,23,14.0,4.0842857142857145,57.18,15.0,20.73333333333333,311.0,False
2017,00-0033280,Christian McCaffrey,197,150-199,21,16.0,14.2875,228.6,16.0,24.09375,385.5,False
2014,00-0027029,LeSean McCoy,340,300-349,26,16.0,12.4625,199.4,12.0,14.908333333333331,178.9,False
2009,00-0026144,Darren McFadden,125,<150,22,12.0,6.758333333333333,81.1,13.0,20.569230769230767,267.4,False
2007,00-0022178,Willis McGahee,337,300-349,26,15.0,15.253333333333334,228.8,13.0,11.107692307692307,144.4,False
2015,00-0031376,Jerick McKinnon,73,<150,23,16.0,5.2125,83.4,15.0,9.906666666666666,148.6,False
2012,00-0029615,Lamar Miller,57,<150,21,9.0,4.611111111111111,41.5,16.0,7.74375,123.9,False
2001,00-0020448,Travis Minor,88,<150,22,15.0,6.760000000000001,101.4,10.0,3.0,30.0,False
2018,00-0033897,Joe Mixon,280,250-299,22,14.0,17.385714285714286,243.4,16.0,14.0875,225.4,False
2006,00-0022217,Mewelde Moore,70,<150,24,16.0,7.65625,122.5,6.0,3.65,21.9,False
2013,00-0029141,Alfred Morris,285,250-299,25,16.0,11.14375,178.3,16.0,11.74375,187.9,False
2005,00-0021182,Maurice Morris,76,<150,26,11.0,4.054545454545455,44.6,16.0,4.625,74.0,False
2004,00-0019484,Sammy Morris,154,150-199,27,12.0,10.225,122.7,8.0,3.15,25.2,False
2011,00-0028009,DeMarco Murray,190,150-199,23,13.0,11.23076923076923,146.0,10.0,14.64,146.4,False
2017,00-0030513,Latavius Murray,231,200-249,27,16.0,9.84375,157.5,16.0,8.24375,131.9,False
2013,00-0027029,LeSean McCoy,366,350+,25,16.0,20.6625,330.6,16.0,12.4625,199.4,False
2008,00-0026144,Darren McFadden,142,<150,21,13.0,9.830769230769231,127.8,12.0,6.758333333333333,81.1,False
2006,00-0022178,Willis McGahee,277,250-299,25,14.0,11.757142857142856,164.6,15.0,15.253333333333334,228.8,False
2014,00-0031376,Jerick McKinnon,140,<150,22,11.0,8.572727272727272,94.3,16.0,5.2125,83.4,False
2017,00-0033897,Joe Mixon,208,200-249,21,14.0,10.092857142857143,141.3,14.0,17.385714285714286,243.4,False
2005,00-0022217,Mewelde Moore,192,150-199,23,14.0,11.364285714285714,159.1,16.0,7.65625,122.5,False
2012,00-0029141,Alfred Morris,346,300-349,24,16.0,15.75,252.0,16.0,11.14375,178.3,False
2004,00-0021182,Maurice Morris,39,<150,25,13.0,2.069230769230769,26.9,11.0,4.054545454545455,44.6,False
2003,00-0019484,Sammy Morris,33,<150,26,9.0,4.111111111111111,37.0,12.0,10.225,122.7,False
2016,00-0030513,Latavius Murray,228,200-249,26,14.0,14.87142857142857,208.2,16.0,9.84375,157.5,False
2012,00-0027029,LeSean McCoy,254,250-299,24,12.0,16.608333333333334,199.3,16.0,20.6625,330.6,False
2005,00-0022178,Willis McGahee,353,350+,24,16.0,12.40625,198.5,14.0,11.757142857142856,164.6,False
2004,00-0022217,Mewelde Moore,92,<150,22,7.0,12.671428571428573,88.7,14.0,11.364285714285714,159.1,False
2003,00-0021182,Maurice Morris,42,<150,24,13.0,2.853846153846154,37.1,13.0,2.069230769230769,26.9,False
2002,00-0019484,Sammy Morris,5,<150,25,5.0,1.66,8.3,9.0,4.111111111111111,37.0,False
2015,00-0030513,Latavius Murray,307,300-349,25,16.0,12.8,204.8,14.0,14.87142857142857,208.2,False
2011,00-0027029,LeSean McCoy,321,300-349,23,15.0,21.89333333333333,328.4,12.0,16.608333333333334,199.3,False
2004,00-0022178,Willis McGahee,306,300-349,23,15.0,15.046666666666663,225.7,16.0,12.40625,198.5,False
2002,00-0021182,Maurice Morris,35,<150,23,6.0,4.133333333333334,24.8,13.0,2.853846153846154,37.1,False
2001,00-0019484,Sammy Morris,27,<150,24,12.0,1.3166666666666669,15.8,5.0,1.66,8.3,False
2014,00-0030513,Latavius Murray,99,<150,24,10.0,8.57,85.7,16.0,12.8,204.8,False
2010,00-0027029,LeSean McCoy,285,250-299,22,15.0,19.71333333333333,295.7,15.0,21.89333333333333,328.4,False
2009,00-0027029,LeSean McCoy,195,150-199,21,16.0,9.90625,158.5,15.0,19.71333333333333,295.7,False
2011,00-0024294,Jerious Norwood,24,<150,28,7.0,0.5857142857142856,4.1,0,0.0,0.0,True
2021,00-0036842,Kene Nwangwu,17,<150,23,6.0,3.8333333333333335,23.0,0,0.0,0.0,True
2013,00-0027140,Chris Ogbonnaya,97,<150,27,16.0,7.14375,114.3,0,0.0,0.0,True
2024,00-0033854,Dare Ogunbowale,49,<150,30,15.0,3.733333333333333,56.0,9.0,2.677777777777778,24.1,False
2017,00-0031277,Branden Oliver,41,<150,26,8.0,2.1125,16.9,0,0.0,0.0,True
2021,00-0035273,Qadree Ollison,25,<150,25,6.0,3.283333333333333,19.7,0,0.0,0.0,True
2008,00-0024103,Montell Owens,4,<150,24,4.0,5.0,20.0,0,0.0,0.0,True
2020,00-0035184,Devine Ozigbo,10,<150,24,4.0,3.325,13.3,0,0.0,0.0,True
2024,00-0037197,Isiah Pacheco,95,<150,25,7.0,8.128571428571428,56.9,13.0,6.715384615384616,87.3,False
2009,00-0022250,Willie Parker,104,<150,29,13.0,4.253846153846154,55.3,0,0.0,0.0,True
2012,00-0026316,Jalen Parmele,47,<150,27,7.0,3.9,27.3,0,0.0,0.0,True
2005,00-0019533,Patrick Pass,76,<150,28,10.0,8.52,85.2,0,0.0,0.0,True
