season,team,games,total_points,ppg,plays,total_epa,mean_epa,total_yards,games_est,yards_per_game,epa_per_play,epa_rank,epa_per_play_pctile,ppg_rank,ppg_pctile,ypg_rank,yards_per_game_pctile
2001,LA,16,503.0,31.4375,1035,137.87058764432456,0.1332082972408932,6695.0,16,418.4375,0.1332082972408932,1,1.0,1,1.0,1,1.0
2001,LAC,16,332.0,20.75,1048,-16.293260141919,-0.0155470039522127,5200.0,16,325.0,-0.0155470039522127,9,0.7419354838709677,14,0.5806451612903226,11,0.6774193548387096
2001,LV,16,399.0,24.9375,1062,74.68925980985264,0.0703288698774507,5364.0,16,335.25,0.0703288698774507,3,0.9354838709677419,4,0.9032258064516129,7,0.8064516129032258
2001,MIA,16,344.0,21.5,982,-21.592756585115552,-0.0219885504940076,4823.0,16,301.4375,-0.0219885504940076,12,0.6451612903225806,8,0.7741935483870968,21,0.3387096774193548
2001,MIN,16,290.0,18.125,1018,-50.28797335425156,-0.0493987950434691,5191.0,16,324.4375,-0.0493987950434691,19,0.41935483870967744,24,0.25806451612903225,12,0.6451612903225806
2001,NE,16,371.0,23.1875,1035,-18.946903379502984,-0.0183061868400995,4883.0,16,305.1875,-0.0183061868400995,11,0.6774193548387096,6,0.8387096774193549,19,0.41935483870967744
2001,NO,16,333.0,20.8125,1063,-73.94738213533473,-0.0695647997510204,5228.0,16,326.75,-0.0695647997510204,23,0.2903225806451613,13,0.6129032258064516,10,0.7096774193548387
2001,NYG,16,294.0,18.375,1065,-49.31834454964682,-0.0463083047414524,5339.0,16,333.6875,-0.0463083047414524,18,0.45161290322580644,21,0.3387096774193548,9,0.7419354838709677
2001,NYJ,16,308.0,19.25,957,-31.27040854084764,-0.0326754530207394,4785.0,16,299.0625,-0.0326754530207394,15,0.5483870967741935,17,0.4838709677419355,24,0.25806451612903225
2001,PHI,16,343.0,21.4375,1003,-35.74620080989129,-0.0356392829610082,4924.0,16,307.75,-0.0356392829610082,16,0.5161290322580645,9,0.7419354838709677,17,0.4838709677419355
2001,PIT,16,352.0,22.0,1103,64.64729125562496,0.0586104181827968,5888.0,16,368.0,0.0586104181827968,4,0.9032258064516129,7,0.8064516129032258,3,0.9354838709677419
2001,SEA,16,301.0,18.8125,1016,-17.404326504213447,-0.0171302426222573,4774.0,16,298.375,-0.0171302426222573,10,0.7096774193548387,19,0.41935483870967744,25,0.22580645161290322
2001,SF,16,409.0,25.5625,1069,102.31070134509464,0.095706923615617,5692.0,16,355.75,0.095706923615617,2,0.967741935483871,3,0.9354838709677419,4,0.9032258064516129
2001,TB,16,324.0,20.25,1078,-24.961282473649003,-0.0231551785469842,4706.0,16,294.125,-0.0231551785469842,13,0.6129032258064516,15,0.5483870967741935,26,0.1935483870967742
2001,TEN,16,336.0,21.0,1069,-9.999088738302172,-0.0093536845072985,5358.0,16,334.875,-0.0093536845072985,8,0.7741935483870968,12,0.6451612903225806,8,0.7741935483870968
2001,WAS,16,256.0,16.0,993,-100.84589905701267,-0.1015567966334468,4439.0,16,277.4375,-0.1015567966334468,26,0.1935483870967742,28,0.12903225806451613,28,0.12903225806451613
2002,ARI,16,262.0,16.375,1042,-95.87362036413109,-0.0920092325951353,4566.0,16,285.375,-0.0920092325951353,26,0.21875,29,0.125,27,0.1875
2002,ATL,16,402.0,25.125,1072,38.867330811502825,0.036256838443566,5549.0,16,346.8125,0.036256838443566,8,0.78125,5,0.875,14,0.59375
2002,BAL,16,316.0,19.75,967,-54.732857234260514,-0.0566006796631442,4655.0,16,290.9375,-0.0566006796631442,23,0.3125,23,0.296875,26,0.21875
2002,BUF,16,379.0,23.6875,1103,20.915021127709583,0.0189619411855934,5595.0,16,349.6875,0.0189619411855934,10,0.71875,11,0.6875,11,0.6875
2002,CAR,16,258.0,16.125,986,-173.274028024712,-0.1757343083414929,4298.0,16,268.625,-0.1757343083414929,29,0.125,30,0.09375,31,0.0625
2002,CHI,16,281.0,17.5625,1004,-131.15448462643954,-0.1306319567992425,4398.0,16,274.875,-0.1306319567992425,27,0.1875,27,0.1875,29,0.125
2002,CIN,16,279.0,17.4375,1081,-70.01142484848461,-0.0647654253917526,5215.0,16,325.9375,-0.0647654253917526,24,0.28125,28,0.15625,19,0.4375
2002,CLE,16,344.0,21.5,1046,7.139342917638225,0.0068253756382774,5038.0,16,314.875,0.0068253756382774,18,0.46875,19,0.4375,23,0.3125
2002,DAL,16,217.0,13.5625,976,-184.8881038483825,-0.1894345326315394,4365.0,16,272.8125,-0.1894345326315394,30,0.09375,31,0.0625,30,0.09375
2002,DEN,16,392.0,24.5,1117,70.78974214814203,0.0633748810636902,6101.0,16,381.3125,0.0633748810636902,4,0.90625,7,0.8125,3,0.9375
2002,DET,16,306.0,19.125,1002,-148.87018574212073,-0.1485730396627951,4477.0,16,279.8125,-0.1485730396627951,28,0.15625,26,0.21875,28,0.15625
2002,GB,16,398.0,24.875,1090,10.297408023211784,0.0094471633240475,5567.0,16,347.9375,0.0094471633240475,15,0.5625,6,0.84375,12,0.65625
2002,HOU,16,213.0,13.3125,987,-220.95738316311704,-0.2238676627792472,3577.0,16,223.5625,-0.2238676627792472,31,0.0625,32,0.03125,32,0.03125
2002,IND,16,349.0,21.8125,1071,17.395316417251973,0.0162421255063043,5630.0,16,351.875,0.0162421255063043,11,0.6875,17,0.5,9,0.75
2002,JAX,16,328.0,20.5,987,-261.7486650175161,-0.2651962158232179,4860.0,16,303.75,-0.2651962158232179,32,0.03125,21,0.375,25,0.25
2002,KC,16,467.0,29.1875,1005,160.29693697253686,0.1594994397736685,6002.0,16,375.125,0.1594994397736685,1,1.0,1,1.0,4,0.90625
2002,LA,16,316.0,19.75,1051,-68.49553881548793,-0.0651717781308163,5561.0,16,347.5625,-0.0651717781308163,25,0.25,23,0.296875,13,0.625
2002,LAC,16,333.0,20.8125,1061,14.554575148386192,0.0137177899607786,5332.0,16,333.25,0.0137177899607786,13,0.625,20,0.40625,16,0.53125
2002,LV,16,450.0,28.125,1096,156.66460329437055,0.142942156290484,6244.0,16,390.25,0.142942156290484,2,0.96875,2,0.96875,1,1.0
2002,MIA,16,378.0,23.625,1033,16.044986218292046,0.0155324164746292,5404.0,16,337.75,0.0155324164746292,12,0.65625,12,0.65625,15,0.5625
2002,MIN,16,390.0,24.375,1126,67.40215829429262,0.0598598208652687,6167.0,16,385.4375,0.0598598208652687,5,0.875,8,0.765625,2,0.96875
2002,NE,16,381.0,23.8125,1071,-0.8507026068207728,-0.0007943068224283,5105.0,16,319.0625,-0.0007943068224283,19,0.4375,10,0.71875,21,0.375
2002,NO,16,432.0,27.0,1042,-8.176154289120156,-0.0078465972064492,5225.0,16,326.5625,-0.0078465972064492,20,0.40625,3,0.9375,18,0.46875
2002,NYG,16,320.0,20.0,1124,7.89297325449083,0.0070222181979455,5825.0,16,364.0625,0.0070222181979455,17,0.5,22,0.34375,6,0.84375
2002,NYJ,16,359.0,22.4375,942,53.7821908555154,0.0570936208657276,5051.0,16,315.6875,0.0570936208657276,6,0.84375,15,0.5625,22,0.34375
2002,PHI,16,415.0,25.9375,1099,8.060958776846595,0.0073348123538185,5619.0,16,351.1875,0.0073348123538185,16,0.53125,4,0.90625,10,0.71875
2002,PIT,16,390.0,24.375,1136,13.192331001874606,0.0116129674312276,5971.0,16,373.1875,0.0116129674312276,14,0.59375,8,0.765625,5,0.875
2002,SEA,16,355.0,22.1875,1086,37.82542110810394,0.034830037852766,5822.0,16,363.875,0.034830037852766,9,0.75,16,0.53125,7,0.8125
2002,SF,16,367.0,22.9375,1098,108.38524357010697,0.0987115150911721,5719.0,16,357.4375,0.0987115150911721,3,0.9375,13,0.609375,8,0.78125
2002,TB,16,346.0,21.625,1056,-44.294975433222135,-0.0419459994632785,5010.0,16,313.125,-0.0419459994632785,21,0.375,18,0.46875,24,0.28125
2002,TEN,16,367.0,22.9375,1059,43.45161767346681,0.0410308004470885,5292.0,16,330.75,0.0410308004470885,7,0.8125,13,0.609375,17,0.5
2002,WAS,16,307.0,19.1875,1078,-59.83729908573497,-0.0555076985953014,5158.0,16,322.375,-0.0555076985953014,22,0.34375,25,0.25,20,0.40625
2003,ARI,16,225.0,14.0625,1021,-158.9546906944084,-0.1556852994068642,4505.0,16,281.5625,-0.1556852994068642,32,0.03125,32,0.03125,27,0.1875
2003,ATL,16,299.0,18.6875,959,-111.81701421318472,-0.1165975122139569,4371.0,16,273.1875,-0.1165975122139569,28,0.15625,20,0.40625,29,0.125
2003,BAL,16,391.0,24.4375,1040,-93.7141703301022,-0.0901097791635598,4934.0,16,308.375,-0.0901097791635598,22,0.34375,8,0.78125,21,0.375
2003,BUF,16,243.0,15.1875,1020,-120.79294540579124,-0.1184244562801875,4356.0,16,272.25,-0.1184244562801875,29,0.125,30,0.078125,30,0.09375
2003,CAR,16,325.0,20.3125,1043,-75.45959889706216,-0.0723486087220155,5153.0,16,322.0625,-0.0723486087220155,19,0.4375,15,0.5625,16,0.53125
2003,CHI,16,283.0,17.6875,1024,-100.14983131820657,-0.0978025696466861,4391.0,16,274.4375,-0.0978025696466861,24,0.28125,23,0.296875,28,0.15625
2003,CIN,16,346.0,21.625,1060,52.00605705173056,0.0490623179733307,5355.0,16,334.6875,0.0490623179733307,6,0.84375,13,0.625,13,0.625
2003,CLE,16,254.0,15.875,1006,-103.45934477376258,-0.102842291027597,4510.0,16,281.875,-0.102842291027597,26,0.21875,29,0.125,26,0.21875
2003,DAL,16,289.0,18.0625,1082,-91.47488746622346,-0.0845424098578775,5169.0,16,323.0625,-0.0845424098578775,21,0.375,21,0.375,15,0.5625
2003,DEN,16,381.0,23.8125,1083,49.60374499983515,0.0458021652814729,5615.0,16,350.9375,0.0458021652814729,7,0.8125,10,0.71875,7,0.8125
2003,DET,16,270.0,16.875,1007,-154.73534124952698,-0.1536597231872164,4275.0,16,267.1875,-0.1536597231872164,31,0.0625,26,0.203125,32,0.03125
2003,GB,16,442.0,27.625,1034,68.6876922831865,0.0664291027883815,5804.0,16,362.75,0.0664291027883815,5,0.875,4,0.90625,4,0.90625
2003,HOU,16,255.0,15.9375,928,-93.28045614549482,-0.1005177329154039,4315.0,16,269.6875,-0.1005177329154039,25,0.25,28,0.15625,31,0.0625
2003,IND,16,447.0,27.9375,1072,106.8236240783528,0.0996489030581649,5885.0,16,367.8125,0.0996489030581649,2,0.96875,2,0.953125,3,0.9375
2003,JAX,16,276.0,17.25,1063,-34.78107450361746,-0.032719731423911,5362.0,16,335.125,-0.032719731423911,15,0.5625,25,0.25,12,0.65625
2003,KC,16,484.0,30.25,1024,123.75424394609291,0.1208537538536063,5913.0,16,369.5625,0.1208537538536063,1,1.0,1,1.0,2,0.96875
2003,LA,16,447.0,27.9375,1071,6.633338496508985,0.006193593367422,5470.0,16,341.875,0.006193593367422,11,0.6875,2,0.953125,10,0.71875
2003,LAC,16,313.0,19.5625,1007,-27.028893079396045,-0.026841006037136,5176.0,16,323.5,-0.026841006037136,14,0.59375,16,0.53125,14,0.59375
2003,LV,16,270.0,16.875,1013,-108.65681800736174,-0.1072624067200017,4576.0,16,286.0,-0.1072624067200017,27,0.1875,26,0.203125,25,0.25
2003,MIA,16,311.0,19.4375,1001,-93.680540039983,-0.0935869530868961,4617.0,16,288.5625,-0.0935869530868961,23,0.3125,17,0.5,24,0.28125
2003,MIN,16,416.0,26.0,1079,86.77861644273942,0.0804250384084702,6303.0,16,393.9375,0.0804250384084702,3,0.9375,6,0.84375,1,1.0
2003,NE,16,348.0,21.75,1063,-45.33166991754871,-0.0426450328481173,5057.0,16,316.0625,-0.0426450328481173,16,0.53125,12,0.65625,17,0.5
2003,NO,16,340.0,21.25,1048,-9.66387851996743,-0.0092212581297399,5449.0,16,340.5625,-0.0092212581297399,12,0.65625,14,0.59375,11,0.6875
2003,NYG,16,243.0,15.1875,1093,-132.6777763596242,-0.1213886334488785,4952.0,16,309.5,-0.1213886334488785,30,0.09375,30,0.078125,20,0.40625
2003,NYJ,16,283.0,17.6875,958,-15.372402674916536,-0.016046349347512,4956.0,16,309.75,-0.016046349347512,13,0.625,23,0.296875,19,0.4375
2003,PHI,16,374.0,23.375,981,44.91934167150575,0.0457893391146847,5039.0,16,314.9375,0.0457893391146847,8,0.78125,11,0.6875,18,0.46875
2003,PIT,16,300.0,18.75,1057,-87.94170759547934,-0.0831993449342283,4801.0,16,300.0625,-0.0831993449342283,20,0.40625,19,0.4375,22,0.34375
2003,SEA,16,404.0,25.25,1050,73.10771083654683,0.0696263912729017,5640.0,16,352.5,0.0696263912729017,4,0.90625,7,0.8125,6,0.84375
2003,SF,16,384.0,24.0,1053,27.51794272840304,0.0261328990773058,5700.0,16,356.25,0.0261328990773058,10,0.71875,9,0.75,5,0.875
2003,TB,16,301.0,18.8125,1078,-46.27806118700447,-0.0429295558321006,5474.0,16,342.125,-0.0429295558321006,17,0.5,18,0.46875,9,0.75
2003,TEN,16,435.0,27.1875,1032,43.35660631410993,0.0420122154206491,5548.0,16,346.75,0.0420122154206491,9,0.75,5,0.875,8,0.78125
2003,WAS,16,287.0,17.9375,1024,-61.505916772721854,-0.0600643718483611,4668.0,16,291.75,-0.0600643718483611,18,0.46875,22,0.34375,23,0.3125
2004,ARI,16,284.0,17.75,1097,-106.52624948088612,-0.097106881933351,4566.0,16,285.375,-0.097106881933351,26,0.21875,26,0.21875,27,0.1875
2004,ATL,16,340.0,21.25,998,-32.628407943523385,-0.0326937955345925,5108.0,16,319.25,-0.0326937955345925,20,0.40625,16,0.53125,20,0.40625
2004,BAL,16,317.0,19.8125,998,-112.33626457717048,-0.1125613873518742,4395.0,16,274.6875,-0.1125613873518742,27,0.1875,20,0.40625,31,0.0625
2004,BUF,16,395.0,24.6875,1002,-73.84230459761807,-0.0736949147680819,4699.0,16,293.6875,-0.0736949147680819,25,0.25,7,0.8125,25,0.25
2004,CAR,16,355.0,22.1875,1033,27.97977216231498,0.0270859362655517,5237.0,16,327.3125,0.0270859362655517,12,0.65625,13,0.625,13,0.625
2004,CHI,16,231.0,14.4375,1008,-243.80844730637483,-0.2418734596293401,3822.0,16,238.875,-0.2418734596293401,32,0.03125,32,0.03125,32,0.03125
2004,CIN,16,374.0,23.375,1023,-61.04997034383805,-0.059677390365433,5152.0,16,322.0,-0.059677390365433,22,0.34375,10,0.71875,18,0.46875
2004,CLE,16,276.0,17.25,958,-139.51691846038676,-0.1456335265766041,4474.0,16,279.625,-0.1456335265766041,29,0.125,27,0.1875,28,0.15625
2004,DAL,16,293.0,18.3125,1039,-51.54094250625939,-0.0496062969261399,5200.0,16,325.0,-0.0496062969261399,21,0.375,25,0.25,16,0.53125
2004,DEN,16,381.0,23.8125,1104,65.13868563485727,0.0590024326402692,6345.0,16,396.5625,0.0590024326402692,8,0.78125,9,0.75,5,0.875
2004,DET,16,296.0,18.5,973,-69.58753017011485,-0.0715185304934376,4705.0,16,294.0625,-0.0715185304934376,23,0.3125,24,0.28125,24,0.28125
2004,GB,16,424.0,26.5,1077,120.548681299917,0.111930066202337,6365.0,16,397.8125,0.111930066202337,5,0.875,5,0.875,3,0.9375
2004,HOU,16,309.0,19.3125,1031,-23.79651831975736,-0.0230810070996676,5138.0,16,321.125,-0.0230810070996676,15,0.5625,21,0.375,19,0.4375
2004,IND,16,522.0,32.625,999,239.71388579053752,0.2399538396301677,6497.0,16,406.0625,0.2399538396301677,1,1.0,1,1.0,2,0.96875
2004,JAX,16,261.0,16.3125,1051,-33.547938521052124,-0.0319200176223141,5020.0,16,313.75,-0.0319200176223141,19,0.4375,29,0.125,21,0.375
2004,KC,16,483.0,30.1875,1127,195.9864878632297,0.1739010540046403,6704.0,16,419.0,0.1739010540046403,2,0.96875,2,0.96875,1,1.0
2004,LA,16,319.0,19.9375,1058,9.687826282787784,0.0091567356170016,5884.0,16,367.75,0.0091567356170016,13,0.625,19,0.4375,6,0.84375
2004,LAC,16,446.0,27.875,1017,156.39636270315387,0.1537820675547235,5565.0,16,347.8125,0.1537820675547235,4,0.90625,3,0.9375,10,0.71875
2004,LV,16,320.0,20.0,988,-31.20783388750941,-0.0315868764043617,5161.0,16,322.5625,-0.0315868764043617,18,0.46875,18,0.46875,17,0.5
2004,MIA,16,275.0,17.1875,1057,-182.58461369035032,-0.1727385181554875,4415.0,16,275.9375,-0.1727385181554875,31,0.0625,28,0.15625,29,0.125
2004,MIN,16,405.0,25.3125,1021,167.35814172577798,0.1639159076648168,6356.0,16,397.25,0.1639159076648168,3,0.9375,6,0.84375,4,0.90625
2004,NE,16,437.0,27.3125,1052,105.33231658108588,0.1001257762177622,5748.0,16,359.25,0.1001257762177622,6,0.84375,4,0.90625,7,0.8125
2004,NO,16,348.0,21.75,1027,-29.21077964433942,-0.0284428234122097,5229.0,16,326.8125,-0.0284428234122097,16,0.53125,14,0.59375,14,0.59375
2004,NYG,16,303.0,18.9375,990,-28.99721964454317,-0.0292901208530739,4726.0,16,295.375,-0.0292901208530739,17,0.5,22,0.34375,23,0.3125
2004,NYJ,16,333.0,20.8125,1019,36.87476137832499,0.0361872044929587,5450.0,16,340.625,0.0361872044929587,10,0.71875,17,0.5,12,0.65625
2004,PHI,16,386.0,24.125,979,68.6411742569296,0.0701135589958422,5638.0,16,352.375,0.0701135589958422,7,0.8125,8,0.78125,9,0.75
2004,PIT,16,372.0,23.25,1018,44.08755498174273,0.0433080107875665,5219.0,16,326.1875,0.0433080107875665,9,0.75,11,0.6875,15,0.5625
2004,SEA,16,371.0,23.1875,1052,38.016999604049,0.0361378323232404,5655.0,16,353.4375,0.0361378323232404,11,0.6875,12,0.65625,8,0.78125
2004,SF,16,259.0,16.1875,1063,-163.84184421191028,-0.1541315561730106,4592.0,16,287.0,-0.1541315561730106,30,0.09375,30,0.09375,26,0.21875
2004,TB,16,301.0,18.8125,981,-71.97885323190539,-0.0733729390743174,4977.0,16,311.0625,-0.0733729390743174,24,0.28125,23,0.3125,22,0.34375
2004,TEN,16,344.0,21.5,1085,-13.43145082445075,-0.0123792173497241,5494.0,16,343.375,-0.0123792173497241,14,0.59375,15,0.5625,11,0.6875
2004,WAS,16,240.0,15.0,1051,-125.52914069415344,-0.1194378122684618,4404.0,16,275.25,-0.1194378122684618,28,0.15625,31,0.0625,30,0.09375
2005,ARI,16,311.0,19.4375,1117,-81.30955957260358,-0.0727928017659835,5586.0,16,349.125,-0.0727928017659835,20,0.40625,17,0.5,8,0.78125
2005,ATL,16,351.0,21.9375,1043,-17.037601525739962,-0.0163351884235282,5253.0,16,328.3125,-0.0163351884235282,14,0.59375,14,0.59375,12,0.65625
2005,BAL,16,265.0,16.5625,1100,-119.64221312189773,-0.1087656482926342,4702.0,16,293.875,-0.1087656482926342,27,0.1875,25,0.25,24,0.28125
2005,BUF,16,271.0,16.9375,975,-80.00636067919102,-0.0820578058248113,4120.0,16,257.5,-0.0820578058248113,22,0.34375,24,0.28125,28,0.15625
2005,CAR,16,391.0,24.4375,996,10.088981540227492,0.010129499538381,4972.0,16,310.75,0.010129499538381,12,0.65625,8,0.78125,21,0.375
2005,CHI,16,260.0,16.25,959,-132.19437841479646,-0.1378460671687137,4113.0,16,257.0625,-0.1378460671687137,31,0.0625,26,0.203125,29,0.125
2005,CIN,16,421.0,26.3125,1048,107.58632999998451,0.1026587118320462,5748.0,16,359.25,0.1026587118320462,3,0.9375,4,0.90625,6,0.84375
2005,CLE,16,232.0,14.5,960,-127.01700650277152,-0.1323093817737203,4562.0,16,285.125,-0.1323093817737203,30,0.09375,32,0.03125,26,0.21875
2005,DAL,16,325.0,20.3125,1120,-25.21897955934675,-0.022516946035131,5211.0,16,325.6875,-0.022516946035131,15,0.5625,15,0.5625,13,0.625
2005,DEN,16,395.0,24.6875,1053,94.06378171014396,0.0893293273600607,5788.0,16,361.75,0.0893293273600607,5,0.875,7,0.8125,5,0.875
2005,DET,16,254.0,15.875,994,-100.98180043481338,-0.1015913485259692,4324.0,16,270.25,-0.1015913485259692,25,0.25,28,0.15625,27,0.1875
2005,GB,16,298.0,18.625,1101,-63.55495163962433,-0.05772475171628,5135.0,16,320.9375,-0.05772475171628,18,0.46875,22,0.34375,17,0.5
2005,HOU,16,260.0,16.25,974,-96.10921918702468,-0.0986747630256927,4060.0,16,253.75,-0.0986747630256927,24,0.28125,26,0.203125,30,0.09375
2005,IND,16,439.0,27.4375,1015,189.7727599420396,0.186968236396098,5828.0,16,364.25,0.186968236396098,1,1.0,2,0.96875,3,0.9375
2005,JAX,16,361.0,22.5625,1044,28.163674124159343,0.026976699352643,5173.0,16,323.3125,0.026976699352643,10,0.71875,12,0.65625,15,0.5625
2005,KC,16,403.0,25.1875,1090,106.39316865357578,0.0976084116087851,6210.0,16,388.125,0.0976084116087851,4,0.90625,6,0.84375,1,1.0
2005,LA,16,363.0,22.6875,1060,-10.039888934510753,-0.0094715933344441,5576.0,16,348.5,-0.0094715933344441,13,0.625,11,0.6875,9,0.75
2005,LAC,16,418.0,26.125,1065,94.78015411861624,0.0889954498766349,5570.0,16,348.125,0.0889954498766349,6,0.84375,5,0.875,10,0.71875
2005,LV,16,290.0,18.125,1049,-28.067661625335063,-0.0267565887753432,4971.0,16,310.6875,-0.0267565887753432,16,0.53125,23,0.3125,22,0.34375
2005,MIA,16,318.0,19.875,1056,-43.22695246600842,-0.0409346140776594,5210.0,16,325.625,-0.0409346140776594,17,0.5,16,0.53125,14,0.59375
2005,MIN,16,306.0,19.125,1004,-73.70893542709328,-0.0734152743297741,4626.0,16,289.125,-0.0734152743297741,21,0.375,19,0.4375,25,0.25
2005,NE,16,379.0,23.6875,1067,78.95082055468876,0.0739932713727167,5640.0,16,352.5,0.0739932713727167,7,0.8125,10,0.71875,7,0.8125
2005,NO,16,235.0,14.6875,1067,-103.2089741621736,-0.0967281857190005,5036.0,16,314.75,-0.0967281857190005,23,0.3125,31,0.0625,20,0.40625
2005,NYG,16,422.0,26.375,1106,46.91340108168761,0.0424171800015258,5809.0,16,363.0625,0.0424171800015258,9,0.75,3,0.9375,4,0.90625
2005,NYJ,16,240.0,15.0,955,-118.7234370600382,-0.1243177351414012,3963.0,16,247.6875,-0.1243177351414012,29,0.125,29,0.125,31,0.0625
2005,PHI,16,310.0,19.375,1063,-110.58512661108315,-0.1040311633218091,5122.0,16,320.125,-0.1040311633218091,26,0.21875,18,0.46875,19,0.4375
2005,PIT,16,389.0,24.3125,990,56.149504810830045,0.0567166715260909,5169.0,16,323.0625,0.0567166715260909,8,0.78125,9,0.75,16,0.53125
2005,SEA,16,452.0,28.25,1048,163.19025182961144,0.1557158891503925,5935.0,16,370.9375,0.1557158891503925,2,0.96875,1,1.0,2,0.96875
2005,SF,16,239.0,14.9375,904,-184.07830428903583,-0.203626442797606,3595.0,16,224.6875,-0.203626442797606,32,0.03125,30,0.09375,32,0.03125
2005,TB,16,300.0,18.75,1006,-65.2426040447609,-0.0648534831458855,4733.0,16,295.8125,-0.0648534831458855,19,0.4375,20,0.40625,23,0.3125
2005,TEN,16,299.0,18.6875,1046,-119.34402273289548,-0.1140956240276247,5130.0,16,320.625,-0.1140956240276247,28,0.15625,21,0.375,18,0.46875
2005,WAS,16,359.0,22.4375,1066,14.547953223685742,0.0136472356694988,5308.0,16,331.75,0.0136472356694988,11,0.6875,13,0.625,11,0.6875
2006,ARI,16,314.0,19.625,1019,-47.173176197666606,-0.0462935978387307,5012.0,16,313.25,-0.0462935978387307,18,0.46875,19,0.4375,18,0.46875
2006,ATL,16,292.0,18.25,1030,-52.95711115242276,-0.0514146710217696,5317.0,16,332.3125,-0.0514146710217696,19,0.4375,25,0.25,12,0.65625
2006,BAL,16,353.0,22.0625,1014,-15.00548772557026,-0.01479831136644,5102.0,16,318.875,-0.01479831136644,13,0.625,12,0.640625,17,0.5
2006,BUF,16,300.0,18.75,924,-81.72563442326492,-0.0884476563022347,4273.0,16,267.0625,-0.0884476563022347,25,0.25,23,0.3125,30,0.09375
2006,CAR,16,270.0,16.875,1006,-71.18927289239546,-0.0707646847836933,4938.0,16,308.625,-0.0707646847836933,22,0.34375,27,0.1875,24,0.28125
2006,CHI,16,427.0,26.6875,1061,-49.06717601239174,-0.046246160237881,5226.0,16,326.625,-0.046246160237881,17,0.5,2,0.953125,15,0.5625
2006,CIN,16,373.0,23.3125,1006,44.81184968021195,0.0445445821870894,5475.0,16,342.1875,0.0445445821870894,7,0.8125,8,0.78125,8,0.78125
2006,CLE,16,238.0,14.875,963,-189.911994965479,-0.1972087175134776,4240.0,16,265.0,-0.1972087175134776,31,0.0625,30,0.09375,31,0.0625
2006,DAL,16,425.0,26.5625,1053,77.28751639439042,0.0733974514666575,5792.0,16,362.0,0.0733974514666575,4,0.90625,4,0.90625,5,0.875
2006,DEN,16,319.0,19.9375,986,-44.47204045788261,-0.0451034893081973,4966.0,16,310.375,-0.0451034893081973,16,0.53125,17,0.5,21,0.375
2006,DET,16,305.0,19.0625,1001,-112.53868662678067,-0.1124262603664142,4956.0,16,309.75,-0.1124262603664142,28,0.15625,21,0.375,22,0.34375
2006,GB,16,301.0,18.8125,1104,-74.10412704371129,-0.0671233034816225,5455.0,16,340.9375,-0.0671233034816225,21,0.375,22,0.34375,9,0.75
2006,HOU,16,267.0,16.6875,975,-59.09835791727138,-0.0606137004279706,4478.0,16,279.875,-0.0606137004279706,20,0.40625,28,0.15625,28,0.15625
2006,IND,16,427.0,26.6875,1024,156.85942537491235,0.1531830325926878,6080.0,16,380.0,0.1531830325926878,1,1.0,2,0.953125,3,0.9375
2006,JAX,16,371.0,23.1875,1005,10.179479609008425,0.0101288354318491,5441.0,16,340.0625,0.0101288354318491,9,0.75,9,0.75,10,0.71875
2006,KC,16,331.0,20.6875,1016,-8.011429889187113,-0.0078852656389636,5157.0,16,322.3125,-0.0078852656389636,12,0.65625,15,0.5625,16,0.53125
2006,LA,16,367.0,22.9375,1084,43.268336135126745,0.0399154392390468,5780.0,16,361.25,0.0399154392390468,8,0.78125,10,0.71875,6,0.84375
2006,LAC,16,492.0,30.75,1030,135.97527391101391,0.1320148290398193,5847.0,16,365.4375,0.1320148290398193,2,0.96875,1,1.0,4,0.90625
2006,LV,16,168.0,10.5,986,-253.7350780643478,-0.2573378073674927,3941.0,16,246.3125,-0.2573378073674927,32,0.03125,32,0.03125,32,0.03125
2006,MIA,16,260.0,16.25,1050,-107.44500761731724,-0.1023285786831592,4973.0,16,310.8125,-0.1023285786831592,27,0.1875,29,0.125,20,0.40625
2006,MIN,16,282.0,17.625,1057,-163.0361924564827,-0.1542442691168237,4952.0,16,309.5,-0.1542442691168237,29,0.125,26,0.21875,23,0.3125
2006,NE,16,385.0,24.0625,1062,68.98303523377649,0.0649557770562867,5405.0,16,337.8125,0.0649557770562867,5,0.875,7,0.8125,11,0.6875
2006,NO,16,413.0,25.8125,1082,80.33699076589744,0.0742486051440826,6299.0,16,393.6875,0.0742486051440826,3,0.9375,5,0.875,1,1.0
2006,NYG,16,355.0,22.1875,1033,-19.705011246653267,-0.0190755191158308,5229.0,16,326.8125,-0.0190755191158308,14,0.59375,11,0.6875,14,0.59375
2006,NYJ,16,316.0,19.75,1037,-19.88084605596068,-0.019171500536124,4902.0,16,306.375,-0.019171500536124,15,0.5625,18,0.46875,25,0.25
2006,PHI,16,398.0,24.875,1001,55.71820630420845,0.055662543760448,6081.0,16,380.0625,0.055662543760448,6,0.84375,6,0.84375,2,0.96875
2006,PIT,16,353.0,22.0625,1042,4.005703994737232,0.0038442456763313,5738.0,16,358.625,0.0038442456763313,10,0.71875,12,0.640625,7,0.8125
2006,SEA,16,335.0,20.9375,1072,-79.2644072914301,-0.0739406784434982,4985.0,16,311.5625,-0.0739406784434982,23,0.3125,14,0.59375,19,0.4375
